osm_id,name,place,dist_to_co
473375172,Las Américas Grandes,hamlet,2.812558586195948
473375173,Ojital Nuevo,hamlet,2.1053243248283553
473375204,Lucio Blanco,hamlet,4.378994418072397
473375437,Arroyo Colorado,hamlet,3.9604804505928115
473375471,Lázaro Cárdenas (Riachuelos),hamlet,3.3012683106376293
473375577,Zaragoza,hamlet,2.0761011294827387
473375625,Lechuguillas,hamlet,2.690794455329697
473375981,Moyutla (Kilómetro Cuarenta y Ocho),hamlet,1.7656941809133788
473376058,Nuevo Xúchitl,hamlet,4.421604022335794
473376075,Ejido Álamo Tortuga (Santa Elena),hamlet,4.490692998715046
473376084,Santander,hamlet,0.10303314497217705
473376133,José Ingenieros (San Vicente),hamlet,0.7245632937135755
473376145,La Esperanza Vieja,hamlet,3.110020251608401
473376182,Alto de la Zapupera,hamlet,2.865653160704735
473376256,Colonia Petrolera Lindavista,hamlet,2.2591677509098247
473376307,El Porvenir,hamlet,1.9518914601405137
473376310,La Puente,hamlet,0.516309081728304
473376324,Colonia Morelos (El Veinticinco),hamlet,1.9538440882803978
473376349,La Ceiba,hamlet,2.4388455413219754
473376389,La Reforma (La Nueva Reforma),hamlet,2.943991664782473
473376690,Hermenegildo Galeana,hamlet,0.8265503149728239
473376871,Paso Real,hamlet,3.501621779185688
473376975,Mata de Tampico (La y Griega),hamlet,4.229172497258355
473377000,El Raudal (Raudal de las Flores),hamlet,0.18757703149627425
473377005,La Victoria,hamlet,1.7372334123537594
473377021,La Mora,hamlet,0.1319971540181711
473377024,Villarín,hamlet,1.2002783784901938
473377030,La Libertad,hamlet,4.42542315974922
473377086,Palmira,hamlet,4.983951138494967
473377247,Potrero del Llano,hamlet,2.579436586162031
473377290,La Posta,hamlet,0.563316244379065
473377566,Poza Larga,hamlet,3.966612269693057
473377743,Colonia Nueva Generación,hamlet,0.672456769603386
473377903,Plan de Villa Cuauhtémoc (El Negro),hamlet,0.14263790889479805
473378000,Francisco I. Madero,hamlet,0.7199863105686534
473378092,Mata Grande,hamlet,3.5688065501301818
473378108,El Anono Cucharas,hamlet,2.2791281184101693
473378121,Zapotal Santa Cruz,hamlet,4.593004472580614
473378180,El Cepillo,hamlet,4.559386023710207
473378289,Toteco,hamlet,2.7514289219932966
473378302,El Cedral (Poblado el Cedral),hamlet,4.402998080998065
473378354,Escobal (Ejido Escobal),hamlet,1.2875577229435822
473378626,Arroyo Grande Número Dos,hamlet,4.305794093631997
473378638,El Laurel,hamlet,3.06569709419525
473378653,Aquiles Serdán (Río Blanco),hamlet,1.6393046976967318
473378785,Portezuelo,hamlet,4.966949279177525
473378925,Kilómetro 100,hamlet,2.330586340781369
473379129,La Escondida,hamlet,2.704481799567743
473379161,El Ixtle,hamlet,4.348181125597076
473379195,Ignacio Zaragoza (La Poza),hamlet,1.720936300431138
473379337,Mata de Chávez,village,4.528745934438325
473379399,La Luz del Portugués,hamlet,2.91399445397548
473379600,Kilómetro 75,hamlet,2.9618370870161472
473379756,El Palmar,hamlet,4.042895232125903
473379769,Kilómetro 79,hamlet,1.5740041440226777
473379770,Paso la Uno,hamlet,2.8781287602479297
473379982,La Bartolina,hamlet,4.882133107067138
473380067,Arroyo Grande No. 1,hamlet,4.216650739411962
473380112,San Andrés,hamlet,3.789945275309777
473380122,La Esperanza,hamlet,3.7999799020052802
473380124,El Xúchitl Viejo,hamlet,0.46242368068341827
473380227,El Aguacate (Jardín Viejo),hamlet,1.7232954707023078
473380253,Juan Casiano,hamlet,2.9863501565172164
473380382,La Laja,hamlet,4.35765415177296
473380445,Los Potreros,hamlet,4.454420331353251
473380447,Chapopote,hamlet,1.997454675922819
473380599,Horconcitos,village,0.2715384438287837
473380667,La Empalizada,hamlet,3.573869188233744
473380733,El Limoncito,hamlet,0.25630450804637406
473380735,El Sauce,hamlet,1.761625950257252
473380773,Palma Nueva,hamlet,4.799963397585642
473380827,Solidaridad (Chinampa Número Uno),hamlet,4.289742661582352
473380865,Puerta Siete,hamlet,0.00704200792339261
473380866,La Lajita,hamlet,3.747121416079155
473380887,Calmecate,hamlet,1.2610245907393154
473380924,El Bajío,hamlet,0.2225504278922767
473380939,Estación Llano Grande,hamlet,4.131449231720934
473380976,Paguas de Arroyo Grande,hamlet,4.700479412424446
473380991,Terrero Cucharas,hamlet,0.7976424839950288
473381061,Rancho Nuevo,hamlet,0.158204875087472
473381103,Nuevo Paso Real,hamlet,3.1575285867703085
473381108,La Desviación (Colonia Vicente Guerrero),hamlet,0.20878241051947485
473381154,Agua Salada,hamlet,3.775630314604468
473381158,Cerro de Oro,hamlet,4.208862889595226
473381165,Mata Cocuite,hamlet,2.809351477887024
473381191,La Defensa (La Tumba),hamlet,0.7651012764765178
473381194,El Alazán (Ex-hacienda el Alazán),hamlet,0.0921384665501227
473381339,Fraccionamiento el Sacrificio,hamlet,0.07955910294527758
473381392,Los Caños de Santa Rita,hamlet,1.5569283204165902
473381418,Talaxca,hamlet,4.564427077703882
473381435,San Antonio Ojital,hamlet,1.527083917449925
473381447,El Mirador (El Manguito),hamlet,0.26722594119136023
473381495,Kilómetro 80,hamlet,1.5438100411650235
473381505,El Chote,hamlet,4.0933788464291005
473381513,Monte Verde,hamlet,2.810033903973842
473381684,El Cerrito,hamlet,1.8170408221657635
473381753,Alto del Pozo Viejo,hamlet,1.0567348360122955
473381924,Ampliación Ejido Primero de Mayo,hamlet,2.6119023020526675
473382180,Palma Real,hamlet,3.787415949194637
473382209,Potrero Alto,hamlet,2.4395666856494778
473382419,La Ensenada (San Juan),hamlet,3.046490810457787
473382638,Cuatro Palmas,hamlet,0.20091045686558542
473382644,Las Colonias,hamlet,0.5427663432453972
473382800,El Arbolito,hamlet,0.21641097994229613
473382816,El Manguito,hamlet,1.546683477431141
473382874,La Martinica (Arroyo Grande Primero),hamlet,3.324589248600607
473383065,Tres Flechas,hamlet,0.2551362690065344
473383105,El Esfuerzo,hamlet,4.269565104870139
473383158,Garrapatas Kilómetro 82,hamlet,1.7637419028080425
473383204,Ampliación Palmarillo,hamlet,4.178523822232046
473383212,El Aguacate,hamlet,0.5379567048678449
473383219,Garrapatas,hamlet,3.026152689934323
473383240,Llano de Enmedio,hamlet,2.3847902209397853
473383330,Vainilla,hamlet,2.0095352844260246
473383346,Buenos Aires 2,hamlet,1.225962005681244
473383358,Los Zavales,hamlet,2.185963029735643
473383409,Kilómetro Quince,hamlet,4.374254844757987
473383410,Fraccionamiento Totonacapan del Sur,hamlet,0.13446610931268246
473383448,Punta de Bustos,hamlet,2.0395832866250427
473383827,La Luz,hamlet,4.037993820548885
473383893,Américas Chicas,hamlet,3.834401672177896
473383895,Llano Grande,hamlet,0.359972282183542
473384010,Colonia el Esfuerzo (Pueblo Nuevo),hamlet,1.1635945382085888
473384654,Tres Flores,hamlet,4.116971505676259
473384732,El Varal,hamlet,2.66703619657693
473384779,Ejido Soto y Gama,hamlet,0.09998696410008787
473384822,Cerro del Mesón,hamlet,4.984423554001061
473384846,Poza del Tule,hamlet,2.40782234056325
473384847,La Guadalupe,hamlet,3.328401747254279
473384864,La Ensenada,hamlet,2.4502831297498093
473384936,José María Pino Suárez,hamlet,0.8210648992258672
473384940,Colonia Palmas del Mar,hamlet,0.19372345200829336
473384957,Villa Rica de la Veracruz,village,0.9235328266666664
473384964,El Huanal,hamlet,0.3748762896241102
473385043,El Coyolito,hamlet,1.6319133446212726
473385061,Santa Mariquita,hamlet,3.719967801300058
473385079,Buenos Aires,hamlet,2.4964154671888217
473385099,El Nuevo Progreso,hamlet,3.250920350961429
473385117,Tampajulán,hamlet,4.208202844315671
473385120,María Quinta de las Nieves,hamlet,4.394144404166613
473385153,Colonia Miguel Hidalgo,hamlet,0.19578528218257954
473385188,Colonia la Primavera,hamlet,4.508946033832564
473385192,Playa Oriente,hamlet,0.048950750873290164
473385200,Valle Esmeralda,hamlet,0.2024363530872223
473385234,Monte Grande (El Águila),hamlet,1.644592177064598
473385253,La Alborada,hamlet,2.673378275570355
473385272,El Piñal,hamlet,4.765512560024426
473385275,Sector San Mateo de Polutla,hamlet,3.7718303455288598
473385358,El Veladero,hamlet,0.3556151639449259
473385368,Paso la Uno II,hamlet,2.4726055977156216
473385518,La Reforma,hamlet,1.163680705496816
473385690,Los Pichones,hamlet,3.7587333406197025
473385748,Los Baños,hamlet,4.19569426530699
473385818,El Joss,hamlet,3.151632969003736
473385898,El 14 (Hidalgo Amajac),hamlet,0.08190408523657342
473385951,El Otate,hamlet,4.869282552014139
473385976,Soledad Chiquita,hamlet,2.4219006948267556
473385993,Ejido Cedral,hamlet,2.981061776826406
473386489,La Sabana,hamlet,4.524280237298078
473386516,Adalberto Tejeda,hamlet,2.573298608525858
473386679,Saltillo Grande,hamlet,0.5345980280801804
